cycle,point_idx,thickness_nm,temp_c,pressure,gas_flow,rf_power
75,47,4.6358,362.92,48.78,119.84,300.9
75,48,4.469,362.92,48.78,119.84,300.9
76,0,5.5737,362.91,48.25,119.92,299.3
76,1,5.3803,362.91,48.25,119.92,299.3
76,2,5.3886,362.91,48.25,119.92,299.3
76,3,5.5121,362.91,48.25,119.92,299.3
76,4,5.3859,362.91,48.25,119.92,299.3
76,5,5.1753,362.91,48.25,119.92,299.3
76,6,5.4556,362.91,48.25,119.92,299.3
76,7,5.1632,362.91,48.25,119.92,299.3
76,8,5.1719,362.91,48.25,119.92,299.3
76,9,5.2243,362.91,48.25,119.92,299.3
76,10,5.2421,362.91,48.25,119.92,299.3
76,11,5.3856,362.91,48.25,119.92,299.3
76,12,5.3065,362.91,48.25,119.92,299.3
76,13,5.2245,362.91,48.25,119.92,299.3
76,14,5.0913,362.91,48.25,119.92,299.3
76,15,5.0501,362.91,48.25,119.92,299.3
76,16,5.2432,362.91,48.25,119.92,299.3
76,17,5.2188,362.91,48.25,119.92,299.3
76,18,5.0222,362.91,48.25,119.92,299.3
76,19,4.9984,362.91,48.25,119.92,299.3
76,20,5.0977,362.91,48.25,119.92,299.3
76,21,4.7912,362.91,48.25,119.92,299.3
76,22,4.9669,362.91,48.25,119.92,299.3
76,23,5.0921,362.91,48.25,119.92,299.3
76,24,5.15,362.91,48.25,119.92,299.3
76,25,4.9796,362.91,48.25,119.92,299.3
76,26,5.0728,362.91,48.25,119.92,299.3
76,27,5.0552,362.91,48.25,119.92,299.3
76,28,5.1358,362.91,48.25,119.92,299.3
76,29,4.8427,362.91,48.25,119.92,299.3
76,30,5.1022,362.91,48.25,119.92,299.3
76,31,4.5817,362.91,48.25,119.92,299.3
76,32,4.4117,362.91,48.25,119.92,299.3
76,33,4.7231,362.91,48.25,119.92,299.3
76,34,4.6755,362.91,48.25,119.92,299.3
76,35,4.9512,362.91,48.25,119.92,299.3
76,36,4.9173,362.91,48.25,119.92,299.3
76,37,4.6291,362.91,48.25,119.92,299.3
76,38,4.9447,362.91,48.25,119.92,299.3
76,39,4.6614,362.91,48.25,119.92,299.3
76,40,4.8025,362.91,48.25,119.92,299.3
76,41,4.7702,362.91,48.25,119.92,299.3
76,42,4.8336,362.91,48.25,119.92,299.3
76,43,4.7519,362.91,48.25,119.92,299.3
76,44,4.7247,362.91,48.25,119.92,299.3
76,45,4.6802,362.91,48.25,119.92,299.3
76,46,4.7269,362.91,48.25,119.92,299.3
76,47,4.6992,362.91,48.25,119.92,299.3
76,48,4.5304,362.91,48.25,119.92,299.3
77,0,5.6499,362.85,48.43,119.86,297.8
77,1,5.4502,362.85,48.43,119.86,297.8
77,2,5.4599,362.85,48.43,119.86,297.8
77,3,5.587,362.85,48.43,119.86,297.8
77,4,5.4568,362.85,48.43,119.86,297.8
77,5,5.2465,362.85,48.43,119.86,297.8
77,6,5.5292,362.85,48.43,119.86,297.8
77,7,5.2332,362.85,48.43,119.86,297.8
77,8,5.2409,362.85,48.43,119.86,297.8
77,9,5.294,362.85,48.43,119.86,297.8
77,10,5.3131,362.85,48.43,119.86,297.8
77,11,5.457,362.85,48.43,119.86,297.8
77,12,5.377,362.85,48.43,119.86,297.8
77,13,5.294,362.85,48.43,119.86,297.8
77,14,5.1608,362.85,48.43,119.86,297.8
77,15,5.1167,362.85,48.43,119.86,297.8
77,16,5.3138,362.85,48.43,119.86,297.8
77,17,5.2875,362.85,48.43,119.86,297.8
77,18,5.0898,362.85,48.43,119.86,297.8
77,19,5.0665,362.85,48.43,119.86,297.8
77,20,5.166,362.85,48.43,119.86,297.8
77,21,4.8585,362.85,48.43,119.86,297.8
77,22,5.0373,362.85,48.43,119.86,297.8
77,23,5.1597,362.85,48.43,119.86,297.8
77,24,5.2182,362.85,48.43,119.86,297.8
77,25,5.0446,362.85,48.43,119.86,297.8
77,26,5.1426,362.85,48.43,119.86,297.8
77,27,5.1201,362.85,48.43,119.86,297.8
77,28,5.2048,362.85,48.43,119.86,297.8
77,29,4.9101,362.85,48.43,119.86,297.8
77,30,5.1718,362.85,48.43,119.86,297.8
77,31,4.6443,362.85,48.43,119.86,297.8
77,32,4.4743,362.85,48.43,119.86,297.8
77,33,4.7868,362.85,48.43,119.86,297.8
77,34,4.7375,362.85,48.43,119.86,297.8
77,35,5.0178,362.85,48.43,119.86,297.8
77,36,4.9839,362.85,48.43,119.86,297.8
77,37,4.6902,362.85,48.43,119.86,297.8
77,38,5.0122,362.85,48.43,119.86,297.8
77,39,4.7256,362.85,48.43,119.86,297.8
77,40,4.8666,362.85,48.43,119.86,297.8
77,41,4.8347,362.85,48.43,119.86,297.8
77,42,4.8994,362.85,48.43,119.86,297.8
77,43,4.816,362.85,48.43,119.86,297.8
77,44,4.7879,362.85,48.43,119.86,297.8
77,45,4.742,362.85,48.43,119.86,297.8
77,46,4.7918,362.85,48.43,119.86,297.8
77,47,4.7636,362.85,48.43,119.86,297.8
77,48,4.5882,362.85,48.43,119.86,297.8
78,0,5.724,363.17,48.13,119.71,299.3
78,1,5.523,363.17,48.13,119.71,299.3
78,2,5.5332,363.17,48.13,119.71,299.3
78,3,5.6597,363.17,48.13,119.71,299.3
78,4,5.5315,363.17,48.13,119.71,299.3
78,5,5.314,363.17,48.13,119.71,299.3
78,6,5.6017,363.17,48.13,119.71,299.3
78,7,5.3035,363.17,48.13,119.71,299.3
78,8,5.3116,363.17,48.13,119.71,299.3
78,9,5.3638,363.17,48.13,119.71,299.3
78,10,5.3833,363.17,48.13,119.71,299.3
78,11,5.5296,363.17,48.13,119.71,299.3
78,12,5.4505,363.17,48.13,119.71,299.3
78,13,5.3628,363.17,48.13,119.71,299.3
78,14,5.229,363.17,48.13,119.71,299.3
78,15,5.1861,363.17,48.13,119.71,299.3
78,16,5.3854,363.17,48.13,119.71,299.3
78,17,5.3571,363.17,48.13,119.71,299.3
78,18,5.1589,363.17,48.13,119.71,299.3
78,19,5.1338,363.17,48.13,119.71,299.3
78,20,5.2344,363.17,48.13,119.71,299.3
78,21,4.9215,363.17,48.13,119.71,299.3
78,22,5.1003,363.17,48.13,119.71,299.3
78,23,5.2262,363.17,48.13,119.71,299.3
78,24,5.2904,363.17,48.13,119.71,299.3
78,25,5.1135,363.17,48.13,119.71,299.3
78,26,5.209,363.17,48.13,119.71,299.3
78,27,5.1898,363.17,48.13,119.71,299.3
78,28,5.2746,363.17,48.13,119.71,299.3
78,29,4.9742,363.17,48.13,119.71,299.3
78,30,5.2416,363.17,48.13,119.71,299.3
78,31,4.7057,363.17,48.13,119.71,299.3
78,32,4.5327,363.17,48.13,119.71,299.3
78,33,4.8488,363.17,48.13,119.71,299.3
78,34,4.8012,363.17,48.13,119.71,299.3
78,35,5.0851,363.17,48.13,119.71,299.3
78,36,5.0506,363.17,48.13,119.71,299.3
78,37,4.7523,363.17,48.13,119.71,299.3
78,38,5.0792,363.17,48.13,119.71,299.3
78,39,4.7878,363.17,48.13,119.71,299.3
78,40,4.9312,363.17,48.13,119.71,299.3
78,41,4.8985,363.17,48.13,119.71,299.3
78,42,4.9651,363.17,48.13,119.71,299.3
78,43,4.8809,363.17,48.13,119.71,299.3
78,44,4.8504,363.17,48.13,119.71,299.3
78,45,4.8042,363.17,48.13,119.71,299.3
78,46,4.8516,363.17,48.13,119.71,299.3
78,47,4.8247,363.17,48.13,119.71,299.3
78,48,4.6511,363.17,48.13,119.71,299.3
79,0,5.7977,362.77,48.12,119.86,297.1
79,1,5.5971,362.77,48.12,119.86,297.1
79,2,5.6041,362.77,48.12,119.86,297.1
79,3,5.7325,362.77,48.12,119.86,297.1
79,4,5.6029,362.77,48.12,119.86,297.1
79,5,5.3844,362.77,48.12,119.86,297.1
79,6,5.6759,362.77,48.12,119.86,297.1
79,7,5.3728,362.77,48.12,119.86,297.1
79,8,5.3819,362.77,48.12,119.86,297.1
79,9,5.4355,362.77,48.12,119.86,297.1
79,10,5.453,362.77,48.12,119.86,297.1
79,11,5.6001,362.77,48.12,119.86,297.1
79,12,5.5205,362.77,48.12,119.86,297.1
79,13,5.432,362.77,48.12,119.86,297.1
79,14,5.2972,362.77,48.12,119.86,297.1
79,15,5.2528,362.77,48.12,119.86,297.1
79,16,5.4541,362.77,48.12,119.86,297.1
79,17,5.429,362.77,48.12,119.86,297.1
79,18,5.2242,362.77,48.12,119.86,297.1
79,19,5.1993,362.77,48.12,119.86,297.1
79,20,5.3032,362.77,48.12,119.86,297.1
79,21,4.9861,362.77,48.12,119.86,297.1
79,22,5.1679,362.77,48.12,119.86,297.1
79,23,5.2954,362.77,48.12,119.86,297.1
79,24,5.357,362.77,48.12,119.86,297.1
79,25,5.1787,362.77,48.12,119.86,297.1
79,26,5.2775,362.77,48.12,119.86,297.1
79,27,5.2568,362.77,48.12,119.86,297.1
79,28,5.3427,362.77,48.12,119.86,297.1
79,29,5.0384,362.77,48.12,119.86,297.1
79,30,5.3089,362.77,48.12,119.86,297.1
79,31,4.767,362.77,48.12,119.86,297.1
79,32,4.5918,362.77,48.12,119.86,297.1
79,33,4.9133,362.77,48.12,119.86,297.1
79,34,4.865,362.77,48.12,119.86,297.1
79,35,5.1486,362.77,48.12,119.86,297.1
79,36,5.1176,362.77,48.12,119.86,297.1
79,37,4.8149,362.77,48.12,119.86,297.1
79,38,5.146,362.77,48.12,119.86,297.1
79,39,4.8505,362.77,48.12,119.86,297.1
79,40,4.9971,362.77,48.12,119.86,297.1
79,41,4.963,362.77,48.12,119.86,297.1
79,42,5.0287,362.77,48.12,119.86,297.1
79,43,4.9432,362.77,48.12,119.86,297.1
79,44,4.9152,362.77,48.12,119.86,297.1
79,45,4.8675,362.77,48.12,119.86,297.1
79,46,4.9168,362.77,48.12,119.86,297.1
79,47,4.8905,362.77,48.12,119.86,297.1
79,48,4.7142,362.77,48.12,119.86,297.1
80,0,5.8744,363.12,48.69,119.89,301.1
80,1,5.6677,363.12,48.69,119.89,301.1
80,2,5.6761,363.12,48.69,119.89,301.1
80,3,5.8093,363.12,48.69,119.89,301.1
80,4,5.6753,363.12,48.69,119.89,301.1
80,5,5.4524,363.12,48.69,119.89,301.1
80,6,5.7484,363.12,48.69,119.89,301.1
80,7,5.4414,363.12,48.69,119.89,301.1
80,8,5.4488,363.12,48.69,119.89,301.1
80,9,5.5049,363.12,48.69,119.89,301.1
80,10,5.5245,363.12,48.69,119.89,301.1
80,11,5.6743,363.12,48.69,119.89,301.1
80,12,5.5901,363.12,48.69,119.89,301.1
80,13,5.5033,363.12,48.69,119.89,301.1
80,14,5.3647,363.12,48.69,119.89,301.1
80,15,5.3211,363.12,48.69,119.89,301.1
80,16,5.5243,363.12,48.69,119.89,301.1
80,17,5.4985,363.12,48.69,119.89,301.1
80,18,5.2926,363.12,48.69,119.89,301.1
80,19,5.2676,363.12,48.69,119.89,301.1
80,20,5.3718,363.12,48.69,119.89,301.1
80,21,5.0498,363.12,48.69,119.89,301.1
80,22,5.2363,363.12,48.69,119.89,301.1
80,23,5.3627,363.12,48.69,119.89,301.1
80,24,5.427,363.12,48.69,119.89,301.1
80,25,5.2474,363.12,48.69,119.89,301.1
80,26,5.3458,363.12,48.69,119.89,301.1
80,27,5.3249,363.12,48.69,119.89,301.1
80,28,5.412,363.12,48.69,119.89,301.1
80,29,5.1039,363.12,48.69,119.89,301.1
80,30,5.3767,363.12,48.69,119.89,301.1
80,31,4.8282,363.12,48.69,119.89,301.1
80,32,4.65,363.12,48.69,119.89,301.1
80,33,4.9742,363.12,48.69,119.89,301.1
80,34,4.9256,363.12,48.69,119.89,301.1
80,35,5.217,363.12,48.69,119.89,301.1
80,36,5.1818,363.12,48.69,119.89,301.1
80,37,4.8767,363.12,48.69,119.89,301.1
80,38,5.2127,363.12,48.69,119.89,301.1
80,39,4.9138,363.12,48.69,119.89,301.1
80,40,5.0599,363.12,48.69,119.89,301.1
80,41,5.0282,363.12,48.69,119.89,301.1
80,42,5.0914,363.12,48.69,119.89,301.1
80,43,5.0063,363.12,48.69,119.89,301.1
80,44,4.9785,363.12,48.69,119.89,301.1
80,45,4.9315,363.12,48.69,119.89,301.1
80,46,4.9799,363.12,48.69,119.89,301.1
80,47,4.9529,363.12,48.69,119.89,301.1
80,48,4.7728,363.12,48.69,119.89,301.1
81,0,5.948,363.04,48.31,119.78,298.1
81,1,5.7391,363.04,48.31,119.78,298.1
81,2,5.7511,363.04,48.31,119.78,298.1
81,3,5.8845,363.04,48.31,119.78,298.1
81,4,5.7472,363.04,48.31,119.78,298.1
81,5,5.5228,363.04,48.31,119.78,298.1
81,6,5.823,363.04,48.31,119.78,298.1
81,7,5.511,363.04,48.31,119.78,298.1
81,8,5.518,363.04,48.31,119.78,298.1
81,9,5.5755,363.04,48.31,119.78,298.1
81,10,5.5926,363.04,48.31,119.78,298.1
81,11,5.7465,363.04,48.31,119.78,298.1
81,12,5.6631,363.04,48.31,119.78,298.1
81,13,5.5735,363.04,48.31,119.78,298.1
81,14,5.4342,363.04,48.31,119.78,298.1
81,15,5.3896,363.04,48.31,119.78,298.1
81,16,5.5946,363.04,48.31,119.78,298.1
81,17,5.5686,363.04,48.31,119.78,298.1
81,18,5.3595,363.04,48.31,119.78,298.1
81,19,5.3351,363.04,48.31,119.78,298.1
81,20,5.4393,363.04,48.31,119.78,298.1
81,21,5.114,363.04,48.31,119.78,298.1
81,22,5.3018,363.04,48.31,119.78,298.1
81,23,5.4318,363.04,48.31,119.78,298.1
81,24,5.494,363.04,48.31,119.78,298.1
81,25,5.3127,363.04,48.31,119.78,298.1
81,26,5.415,363.04,48.31,119.78,298.1
81,27,5.3929,363.04,48.31,119.78,298.1
81,28,5.4822,363.04,48.31,119.78,298.1
81,29,5.1712,363.04,48.31,119.78,298.1
81,30,5.4471,363.04,48.31,119.78,298.1
81,31,4.8923,363.04,48.31,119.78,298.1
81,32,4.7097,363.04,48.31,119.78,298.1
81,33,5.0403,363.04,48.31,119.78,298.1
81,34,4.9883,363.04,48.31,119.78,298.1
81,35,5.2803,363.04,48.31,119.78,298.1
81,36,5.2486,363.04,48.31,119.78,298.1
81,37,4.9385,363.04,48.31,119.78,298.1
81,38,5.278,363.04,48.31,119.78,298.1
81,39,4.9724,363.04,48.31,119.78,298.1
81,40,5.126,363.04,48.31,119.78,298.1
81,41,5.0908,363.04,48.31,119.78,298.1
81,42,5.1574,363.04,48.31,119.78,298.1
81,43,5.0698,363.04,48.31,119.78,298.1
81,44,5.0406,363.04,48.31,119.78,298.1
81,45,4.9932,363.04,48.31,119.78,298.1
81,46,5.0423,363.04,48.31,119.78,298.1
81,47,5.0137,363.04,48.31,119.78,298.1
81,48,4.8336,363.04,48.31,119.78,298.1
82,0,6.0212,362.72,48.58,119.66,299.6
82,1,5.8125,362.72,48.58,119.66,299.6
82,2,5.8224,362.72,48.58,119.66,299.6
82,3,5.9584,362.72,48.58,119.66,299.6
82,4,5.8216,362.72,48.58,119.66,299.6
82,5,5.5922,362.72,48.58,119.66,299.6
82,6,5.8966,362.72,48.58,119.66,299.6
82,7,5.5798,362.72,48.58,119.66,299.6
82,8,5.5888,362.72,48.58,119.66,299.6
82,9,5.6442,362.72,48.58,119.66,299.6
82,10,5.6657,362.72,48.58,119.66,299.6
82,11,5.8171,362.72,48.58,119.66,299.6
82,12,5.7339,362.72,48.58,119.66,299.6
82,13,5.6434,362.72,48.58,119.66,299.6
82,14,5.5016,362.72,48.58,119.66,299.6
82,15,5.4568,362.72,48.58,119.66,299.6
82,16,5.6659,362.72,48.58,119.66,299.6
82,17,5.6377,362.72,48.58,119.66,299.6
82,18,5.426,362.72,48.58,119.66,299.6
82,19,5.4029,362.72,48.58,119.66,299.6
82,20,5.5072,362.72,48.58,119.66,299.6
82,21,5.178,362.72,48.58,119.66,299.6
82,22,5.3688,362.72,48.58,119.66,299.6
82,23,5.5027,362.72,48.58,119.66,299.6
82,24,5.5642,362.72,48.58,119.66,299.6
82,25,5.3805,362.72,48.58,119.66,299.6
82,26,5.4823,362.72,48.58,119.66,299.6
82,27,5.4621,362.72,48.58,119.66,299.6
82,28,5.5499,362.72,48.58,119.66,299.6
82,29,5.2366,362.72,48.58,119.66,299.6
82,30,5.5158,362.72,48.58,119.66,299.6
82,31,4.9514,362.72,48.58,119.66,299.6
82,32,4.7684,362.72,48.58,119.66,299.6
82,33,5.1024,362.72,48.58,119.66,299.6
82,34,5.0517,362.72,48.58,119.66,299.6
82,35,5.3476,362.72,48.58,119.66,299.6
82,36,5.3126,362.72,48.58,119.66,299.6
82,37,5.0024,362.72,48.58,119.66,299.6
82,38,5.345,362.72,48.58,119.66,299.6
82,39,5.0382,362.72,48.58,119.66,299.6
82,40,5.1887,362.72,48.58,119.66,299.6
82,41,5.154,362.72,48.58,119.66,299.6
82,42,5.2227,362.72,48.58,119.66,299.6
82,43,5.1361,362.72,48.58,119.66,299.6
82,44,5.1049,362.72,48.58,119.66,299.6
82,45,5.0571,362.72,48.58,119.66,299.6
82,46,5.1079,362.72,48.58,119.66,299.6
82,47,5.0786,362.72,48.58,119.66,299.6
82,48,4.8948,362.72,48.58,119.66,299.6
83,0,6.0962,362.96,48.38,119.99,299.9
83,1,5.8851,362.96,48.38,119.99,299.9
83,2,5.8957,362.96,48.38,119.99,299.9
83,3,6.0311,362.96,48.38,119.99,299.9
83,4,5.8928,362.96,48.38,119.99,299.9
83,5,5.6628,362.96,48.38,119.99,299.9
83,6,5.966,362.96,48.38,119.99,299.9
83,7,5.6482,362.96,48.38,119.99,299.9
83,8,5.6588,362.96,48.38,119.99,299.9
83,9,5.7134,362.96,48.38,119.99,299.9
83,10,5.7356,362.96,48.38,119.99,299.9
83,11,5.8909,362.96,48.38,119.99,299.9
83,12,5.8052,362.96,48.38,119.99,299.9
83,13,5.7135,362.96,48.38,119.99,299.9
83,14,5.5703,362.96,48.38,119.99,299.9
83,15,5.5236,362.96,48.38,119.99,299.9
83,16,5.7364,362.96,48.38,119.99,299.9
83,17,5.7087,362.96,48.38,119.99,299.9
83,18,5.4926,362.96,48.38,119.99,299.9
83,19,5.4696,362.96,48.38,119.99,299.9
83,20,5.5762,362.96,48.38,119.99,299.9
83,21,5.2428,362.96,48.38,119.99,299.9
83,22,5.4339,362.96,48.38,119.99,299.9
83,23,5.5698,362.96,48.38,119.99,299.9
83,24,5.633,362.96,48.38,119.99,299.9
83,25,5.4467,362.96,48.38,119.99,299.9
83,26,5.5503,362.96,48.38,119.99,299.9
83,27,5.5273,362.96,48.38,119.99,299.9
83,28,5.6192,362.96,48.38,119.99,299.9
83,29,5.2972,362.96,48.38,119.99,299.9
83,30,5.5824,362.96,48.38,119.99,299.9
83,31,5.0124,362.96,48.38,119.99,299.9
83,32,4.8283,362.96,48.38,119.99,299.9
83,33,5.1662,362.96,48.38,119.99,299.9
83,34,5.1154,362.96,48.38,119.99,299.9
83,35,5.4157,362.96,48.38,119.99,299.9
83,36,5.3801,362.96,48.38,119.99,299.9
83,37,5.0647,362.96,48.38,119.99,299.9
83,38,5.4106,362.96,48.38,119.99,299.9
83,39,5.1,362.96,48.38,119.99,299.9
83,40,5.2555,362.96,48.38,119.99,299.9
83,41,5.2198,362.96,48.38,119.99,299.9
83,42,5.2898,362.96,48.38,119.99,299.9
83,43,5.199,362.96,48.38,119.99,299.9
83,44,5.1677,362.96,48.38,119.99,299.9
83,45,5.1208,362.96,48.38,119.99,299.9
83,46,5.1711,362.96,48.38,119.99,299.9
83,47,5.1411,362.96,48.38,119.99,299.9
83,48,4.956,362.96,48.38,119.99,299.9
84,0,6.1735,362.82,48.52,119.84,299.9
84,1,5.9571,362.82,48.52,119.84,299.9
84,2,5.9658,362.82,48.52,119.84,299.9
84,3,6.1058,362.82,48.52,119.84,299.9
84,4,5.964,362.82,48.52,119.84,299.9
84,5,5.7315,362.82,48.52,119.84,299.9
84,6,6.0429,362.82,48.52,119.84,299.9
84,7,5.7196,362.82,48.52,119.84,299.9
84,8,5.7261,362.82,48.52,119.84,299.9
84,9,5.7829,362.82,48.52,119.84,299.9
84,10,5.8057,362.82,48.52,119.84,299.9
84,11,5.9628,362.82,48.52,119.84,299.9
84,12,5.8779,362.82,48.52,119.84,299.9
84,13,5.7841,362.82,48.52,119.84,299.9
84,14,5.6386,362.82,48.52,119.84,299.9
84,15,5.5904,362.82,48.52,119.84,299.9
84,16,5.8072,362.82,48.52,119.84,299.9
84,17,5.7782,362.82,48.52,119.84,299.9
84,18,5.5634,362.82,48.52,119.84,299.9
84,19,5.5362,362.82,48.52,119.84,299.9
84,20,5.6451,362.82,48.52,119.84,299.9
84,21,5.3053,362.82,48.52,119.84,299.9
84,22,5.5008,362.82,48.52,119.84,299.9
84,23,5.6383,362.82,48.52,119.84,299.9
84,24,5.7029,362.82,48.52,119.84,299.9
84,25,5.5127,362.82,48.52,119.84,299.9
84,26,5.6201,362.82,48.52,119.84,299.9
84,27,5.5984,362.82,48.52,119.84,299.9
84,28,5.6866,362.82,48.52,119.84,299.9
84,29,5.3651,362.82,48.52,119.84,299.9
84,30,5.6508,362.82,48.52,119.84,299.9
84,31,5.0769,362.82,48.52,119.84,299.9
84,32,4.8875,362.82,48.52,119.84,299.9
84,33,5.2305,362.82,48.52,119.84,299.9
84,34,5.1764,362.82,48.52,119.84,299.9
84,35,5.4837,362.82,48.52,119.84,299.9
84,36,5.446,362.82,48.52,119.84,299.9
84,37,5.1276,362.82,48.52,119.84,299.9
84,38,5.4786,362.82,48.52,119.84,299.9
84,39,5.162,362.82,48.52,119.84,299.9
84,40,5.3191,362.82,48.52,119.84,299.9
84,41,5.2835,362.82,48.52,119.84,299.9
84,42,5.3525,362.82,48.52,119.84,299.9
84,43,5.2631,362.82,48.52,119.84,299.9
84,44,5.2317,362.82,48.52,119.84,299.9
84,45,5.1826,362.82,48.52,119.84,299.9
84,46,5.233,362.82,48.52,119.84,299.9
84,47,5.2037,362.82,48.52,119.84,299.9
84,48,5.0164,362.82,48.52,119.84,299.9
85,0,6.2482,362.9,48.64,119.69,300.1
85,1,6.0282,362.9,48.64,119.69,300.1
85,2,6.0384,362.9,48.64,119.69,300.1
85,3,6.1787,362.9,48.64,119.69,300.1
85,4,6.0375,362.9,48.64,119.69,300.1
85,5,5.7994,362.9,48.64,119.69,300.1
85,6,6.1159,362.9,48.64,119.69,300.1
85,7,5.7879,362.9,48.64,119.69,300.1
85,8,5.7967,362.9,48.64,119.69,300.1
85,9,5.8543,362.9,48.64,119.69,300.1
85,10,5.8743,362.9,48.64,119.69,300.1
85,11,6.0348,362.9,48.64,119.69,300.1
85,12,5.9477,362.9,48.64,119.69,300.1
85,13,5.854,362.9,48.64,119.69,300.1
85,14,5.707,362.9,48.64,119.69,300.1
85,15,5.6603,362.9,48.64,119.69,300.1
85,16,5.8766,362.9,48.64,119.69,300.1
85,17,5.8473,362.9,48.64,119.69,300.1
85,18,5.6291,362.9,48.64,119.69,300.1
85,19,5.6019,362.9,48.64,119.69,300.1
85,20,5.7127,362.9,48.64,119.69,300.1
85,21,5.3708,362.9,48.64,119.69,300.1
85,22,5.5671,362.9,48.64,119.69,300.1
85,23,5.7061,362.9,48.64,119.69,300.1
85,24,5.7716,362.9,48.64,119.69,300.1
85,25,5.5795,362.9,48.64,119.69,300.1
85,26,5.6878,362.9,48.64,119.69,300.1
85,27,5.6667,362.9,48.64,119.69,300.1
85,28,5.7577,362.9,48.64,119.69,300.1
85,29,5.4304,362.9,48.64,119.69,300.1
85,30,5.7209,362.9,48.64,119.69,300.1
85,31,5.1373,362.9,48.64,119.69,300.1
85,32,4.9463,362.9,48.64,119.69,300.1
85,33,5.2935,362.9,48.64,119.69,300.1
85,34,5.2398,362.9,48.64,119.69,300.1
85,35,5.5466,362.9,48.64,119.69,300.1
85,36,5.5115,362.9,48.64,119.69,300.1
85,37,5.187,362.9,48.64,119.69,300.1
85,38,5.5444,362.9,48.64,119.69,300.1
85,39,5.2248,362.9,48.64,119.69,300.1
85,40,5.3812,362.9,48.64,119.69,300.1
85,41,5.3472,362.9,48.64,119.69,300.1
85,42,5.4179,362.9,48.64,119.69,300.1
85,43,5.3269,362.9,48.64,119.69,300.1
85,44,5.2955,362.9,48.64,119.69,300.1
85,45,5.2478,362.9,48.64,119.69,300.1
85,46,5.2962,362.9,48.64,119.69,300.1
85,47,5.2689,362.9,48.64,119.69,300.1
85,48,5.078,362.9,48.64,119.69,300.1
86,0,6.321,362.67,48.4,119.75,299.9
86,1,6.1006,362.67,48.4,119.75,299.9
86,2,6.1118,362.67,48.4,119.75,299.9
86,3,6.2526,362.67,48.4,119.75,299.9
86,4,6.1101,362.67,48.4,119.75,299.9
86,5,5.871,362.67,48.4,119.75,299.9
86,6,6.1885,362.67,48.4,119.75,299.9
86,7,5.8588,362.67,48.4,119.75,299.9
86,8,5.8657,362.67,48.4,119.75,299.9
86,9,5.923,362.67,48.4,119.75,299.9
86,10,5.9454,362.67,48.4,119.75,299.9
86,11,6.108,362.67,48.4,119.75,299.9
86,12,6.0183,362.67,48.4,119.75,299.9
86,13,5.9244,362.67,48.4,119.75,299.9
86,14,5.7778,362.67,48.4,119.75,299.9
86,15,5.7307,362.67,48.4,119.75,299.9
86,16,5.9466,362.67,48.4,119.75,299.9
86,17,5.9182,362.67,48.4,119.75,299.9
86,18,5.6953,362.67,48.4,119.75,299.9
86,19,5.6735,362.67,48.4,119.75,299.9
86,20,5.7815,362.67,48.4,119.75,299.9
86,21,5.4367,362.67,48.4,119.75,299.9
86,22,5.6349,362.67,48.4,119.75,299.9
86,23,5.7737,362.67,48.4,119.75,299.9
86,24,5.8413,362.67,48.4,119.75,299.9
86,25,5.6459,362.67,48.4,119.75,299.9
86,26,5.7543,362.67,48.4,119.75,299.9
86,27,5.7322,362.67,48.4,119.75,299.9
86,28,5.8259,362.67,48.4,119.75,299.9
86,29,5.4929,362.67,48.4,119.75,299.9
86,30,5.7882,362.67,48.4,119.75,299.9
86,31,5.2011,362.67,48.4,119.75,299.9
86,32,5.0048,362.67,48.4,119.75,299.9
86,33,5.3571,362.67,48.4,119.75,299.9
86,34,5.3025,362.67,48.4,119.75,299.9
86,35,5.6125,362.67,48.4,119.75,299.9
86,36,5.5774,362.67,48.4,119.75,299.9
86,37,5.2493,362.67,48.4,119.75,299.9
86,38,5.6112,362.67,48.4,119.75,299.9
86,39,5.2878,362.67,48.4,119.75,299.9
86,40,5.4473,362.67,48.4,119.75,299.9
86,41,5.412,362.67,48.4,119.75,299.9
86,42,5.4827,362.67,48.4,119.75,299.9
86,43,5.3898,362.67,48.4,119.75,299.9
86,44,5.3592,362.67,48.4,119.75,299.9
86,45,5.3069,362.67,48.4,119.75,299.9
86,46,5.3604,362.67,48.4,119.75,299.9
86,47,5.3319,362.67,48.4,119.75,299.9
86,48,5.1358,362.67,48.4,119.75,299.9
87,0,6.3967,362.63,48.47,119.85,299.7
87,1,6.1724,362.63,48.47,119.85,299.7
87,2,6.1852,362.63,48.47,119.85,299.7
87,3,6.3278,362.63,48.47,119.85,299.7
87,4,6.1831,362.63,48.47,119.85,299.7
87,5,5.9405,362.63,48.47,119.85,299.7
87,6,6.263,362.63,48.47,119.85,299.7
87,7,5.9287,362.63,48.47,119.85,299.7
87,8,5.9354,362.63,48.47,119.85,299.7
87,9,5.9946,362.63,48.47,119.85,299.7
87,10,6.0137,362.63,48.47,119.85,299.7
87,11,6.1806,362.63,48.47,119.85,299.7
87,12,6.092,362.63,48.47,119.85,299.7
87,13,5.9935,362.63,48.47,119.85,299.7
87,14,5.843,362.63,48.47,119.85,299.7
87,15,5.7966,362.63,48.47,119.85,299.7
87,16,6.0172,362.63,48.47,119.85,299.7
87,17,5.9874,362.63,48.47,119.85,299.7
87,18,5.7655,362.63,48.47,119.85,299.7
87,19,5.7375,362.63,48.47,119.85,299.7
